8.541227,47.948002
8.560968,47.921781
8.578273,47.912401
8.593063,47.913371
8.595295,47.918958
8.603509,47.915093
8.622761,47.914024
8.635980,47.921350
8.665089,47.918670
8.680692,47.925526
8.696536,47.928406
8.716513,47.931418
8.728572,47.931094
8.742273,47.938616
8.752605,47.929056
8.765091,47.933531
8.759402,47.944752
8.757600,47.945873
8.760198,47.948240
8.756497,47.952968
8.770101,47.955986
8.778791,47.960221
8.777557,47.968468
8.779810,47.970558
8.787352,47.974185
8.800913,47.984915
8.832317,47.988879
8.835965,48.006224
8.846029,48.001536
8.863603,48.011542
8.871832,48.011441
8.885082,48.023038
8.889674,48.026690
8.893644,48.033635
8.909759,48.028218
8.920853,48.037193
8.935176,48.027579
8.917291,48.011777
8.937987,48.015480
8.950668,48.012595
8.964991,48.023245
8.956279,48.034531
8.969851,48.055375
8.991255,48.052485
9.000643,48.062854
9.023571,48.072777
9.068085,48.093706
9.083384,48.079121
9.099413,48.090631
9.109477,48.077522
9.126514,48.076361
9.128982,48.083034
9.195329,48.075859
9.263873,48.062727
9.356616,48.063032
9.431932,48.113887
9.495415,48.204721
9.632787,48.223981
9.740075,48.273777
9.801873,48.284930
9.871836,48.313358
9.907928,48.323710
9.964329,48.361869
10.015141,48.404686
10.085136,48.436756
10.225190,48.455067
10.363485,48.491080
10.398544,48.548755
10.543169,48.586958
10.658654,48.637867
10.767970,48.698753
10.911404,48.737826
11.055524,48.736354
11.198368,48.743436
11.342832,48.736835
11.484227,48.759897
11.627264,48.773156
11.743243,48.818169
11.817969,48.896769
11.961510,48.905035
12.029745,48.972788
12.174692,49.012654
12.320111,49.012865
12.463577,48.966350
12.525751,48.906613
12.670161,48.904949
12.764081,48.852658
12.906753,48.844482
13.002862,48.788594
13.020307,48.730039
13.113573,48.680186
13.245978,48.609248
13.391600,48.590588
13.535345,48.581284
13.655401,48.545975
13.743420,48.494547
13.889418,48.445721
14.011641,48.398722
14.034075,48.333059
14.178324,48.330620
14.322906,48.316866
14.343645,48.286998
14.490351,48.243560
14.601083,48.206478
14.746212,48.174442
14.856633,48.219804
15.000614,48.195058
15.145818,48.212648
15.287911,48.223128
15.387485,48.275317
15.408664,48.328644
15.460195,48.382043
15.605710,48.402055
15.749712,48.371467
15.894068,48.354088
16.039519,48.335633
16.182770,48.343307
16.328446,48.332138
16.362489,48.272524
16.418783,48.218767
16.482029,48.176416
16.628714,48.130314
16.774476,48.121040
16.918607,48.147733
17.063285,48.144139
17.142314,48.096438
17.228982,48.038859
17.398154,47.949881
17.447507,47.895253
17.546137,47.845651
17.676224,47.781830
17.819304,47.740360
17.964315,47.756317
18.109498,47.751672
18.257631,47.737690
18.403275,47.747870
18.549048,47.767488
18.836742,47.812849
19.125777,47.768570
19.127708,47.698445
19.123695,47.681423
19.118728,47.650137
19.066189,47.562763
18.954588,47.362779
18.871955,47.161669
18.957442,46.962109
18.987011,46.753709
18.895870,46.544552
18.898885,46.337023
18.824502,46.129744
18.806188,45.915450
18.909732,45.706177
19.097197,45.498020
19.138739,45.284637
19.722602,45.230351
20.311969,45.091751
20.898439,44.667009
21.474245,44.778420
22.057239,44.512969
22.592941,44.300215
22.841185,43.875303
23.425821,43.849869
24.010467,43.733303
24.579385,43.754246
25.158174,43.696026
25.452294,43.631009
26.043270,43.899659
26.625739,44.057442
27.296990,44.139254
27.807471,44.331303
27.893812,44.675919
27.991582,45.285382
28.425618,45.294287
29.243189,45.433070
29.678986,45.265525
29.772961,45.206954
