-73.421797,-4.363635
-73.436957,-4.301793
-73.209040,-4.181567
-73.149410,-4.039982
-73.149160,-3.599108
-72.972568,-3.482008
-71.817039,-3.341284
-71.494510,-3.865536
-71.254966,-3.824253
-71.175180,-3.993468
-71.046275,-4.004931
-70.360551,-3.805829
-69.803626,-4.376423
-69.504390,-4.265610
-69.380231,-4.093176
-69.503089,-4.107611
-69.527532,-4.055791
-69.415736,-3.996147
-69.317966,-3.477691
-67.967560,-3.335579
-67.880813,-3.010947
-67.296707,-2.546424
-67.210472,-2.687523
-67.088108,-2.606478
-66.984334,-2.773337
-66.873833,-2.663221
-66.765987,-2.732209
-66.637243,-2.422790
-66.422718,-2.407263
-66.345997,-2.570729
-65.965044,-2.460614
-65.642643,-2.664135
-65.403361,-2.499750
-65.356928,-2.757950
-65.168293,-2.752772
-65.126291,-2.945081
-65.048321,-2.977543
-65.033354,-3.032889
-64.461377,-3.430345
-64.441770,-3.493515
-63.806249,-3.859331
-63.155731,-3.936179
-63.097688,-4.054483
-63.049116,-4.064314
-62.639511,-3.901898
-62.269561,-3.763428
-61.806615,-3.977803
-61.621888,-3.776416
-61.377387,-3.589129
-60.921469,-3.596385
-60.667557,-3.329097
-59.905152,-3.209340
-59.858026,-3.089798
-59.654419,-3.067178
-58.625936,-3.367375
-58.492596,-3.151214
-58.247663,-3.206936
-57.555851,-2.400276
-57.455642,-2.382051
-57.234789,-2.632700
-57.027008,-2.541445
-56.729446,-2.608855
-56.064385,-2.041588
-55.598387,-1.896652
-55.553916,-1.902379
-55.278915,-2.131526
-54.782635,-2.217090
-54.662112,-2.427707
-54.582199,-2.466752
-54.094613,-2.341500
-53.996081,-2.022510
-51.969099,-1.423315
-51.899760,-1.174815
-51.788048,-1.144280
-51.680830,-1.007724
-51.647906,-0.709783
-50.875180,0.120587
-50.718178,0.138153
-50.359111,0.698238
-49.872583,0.700336
