-140.652511,61.666340
-140.662781,61.813602
-140.616274,61.901386
-140.554197,61.903771
-140.542133,61.957602
-140.558531,61.998627
-140.467570,62.071782
-140.468489,62.137069
-140.387700,62.235126
-140.345823,62.404625
-140.079307,62.452626
-140.001963,62.601527
-140.392523,63.141981
-139.592582,63.182217
-139.430076,63.306014
-139.713868,63.468032
-139.737090,63.921623
-139.610956,64.018972
-139.450083,64.035856
-139.432652,64.073499
-139.656816,64.249378
-140.529848,64.396133
-140.461207,64.529530
-140.845240,64.609148
-140.918427,64.684555
-141.037106,64.690149
-141.354353,64.937874
-141.407182,65.098804
-141.673952,65.127064
-142.596538,65.392403
-142.853122,65.316332
-143.486348,65.380737
-144.088787,65.709060
-143.974185,65.860048
-145.348278,66.565479
-145.812843,66.600058
-149.256972,65.938281
-150.116033,65.772585
-149.781634,65.735479
-150.013166,65.674866
-150.129009,65.552049
-151.743440,65.201124
-152.426052,65.106854
-153.301493,65.111071
-156.768386,64.633527
-157.894389,64.859298
-158.718716,64.314892
-158.624896,64.120081
-160.154605,62.552700
-159.765811,62.224543
-160.038353,61.988923
-161.254116,61.863854
-161.893548,61.560813
-162.196290,61.887755
-162.487000,62.007935
-162.699893,61.901772
-163.848274,62.092024
-163.808188,62.424658
-164.185324,62.701076
-164.495991,62.757928
-165.100289,62.547123
