85.017136,52.428924
84.685649,52.411430
84.406559,52.406737
84.105860,52.318866
83.710429,52.378393
83.659691,52.677929
83.609412,52.902274
83.674147,53.056254
83.758397,53.144365
83.781884,53.407162
83.459322,53.424350
83.326984,53.436590
83.142063,53.511933
82.934910,53.434724
82.501909,53.450560
82.353325,53.531201
82.290157,53.642465
82.100934,53.694762
81.831354,53.762502
81.792137,53.806918
81.605391,53.775977
81.356797,53.797763
81.358571,54.032312
81.732549,54.284249
83.036920,54.946262
82.782598,55.102269
82.943004,55.446233
83.630863,55.655938
83.867426,55.895984
84.065084,56.315627
84.272782,56.671555
84.409555,56.957992
83.941284,57.470491
83.321000,57.833004
82.952441,58.311538
79.287071,59.569149
78.579182,60.212703
77.596737,60.639408
76.284363,60.926711
74.833083,61.154539
74.289352,61.211985
73.514571,61.229757
72.512586,61.261898
71.776125,61.254701
70.822682,61.252201
69.806272,61.260637
68.498964,61.083885
67.853835,61.612210
66.932502,62.216749
65.740814,62.577094
65.258748,62.898189
65.551689,63.831811
65.851367,64.470559
65.283171,65.028221
65.894020,66.037952
66.530855,66.630241
67.126576,66.539591
67.385302,66.659937
68.114714,66.506441
68.761444,66.767443
69.189991,66.757756
70.666097,66.419417
73.882204,68.166990
72.818143,71.235623
73.612436,72.725119
