78.597337,30.144649
78.588527,30.113403
78.582562,30.097299
78.582597,30.074624
78.570378,30.062220
78.534072,30.075340
78.498431,30.075739
78.462345,30.066075
78.433774,30.097677
78.417363,30.130628
78.381417,30.121248
78.344414,30.132862
78.308571,30.105286
78.287195,30.072853
78.269189,30.040782
78.240543,30.013472
78.215608,29.985160
78.180504,29.955165
78.161848,29.924557
78.149724,29.891207
78.149037,29.857547
78.189516,29.793598
78.190684,29.725918
78.157142,29.665605
78.084647,29.620803
78.055071,29.556004
78.056961,29.484659
78.039232,29.419838
78.043689,29.353963
78.095315,29.290959
78.089706,29.226507
78.090320,29.161325
78.067235,29.097796
78.087126,29.033484
78.075795,28.970867
78.113174,28.908632
78.156650,28.844731
78.140827,28.781229
78.190588,28.717454
78.194912,28.652915
78.204784,28.586806
78.211399,28.521949
78.273609,28.458991
78.303280,28.395953
78.280535,28.331818
78.351512,28.275726
78.439513,28.147842
78.585144,28.040398
78.731413,27.984925
78.874053,27.919509
79.017841,27.854096
79.162798,27.780621
79.309036,27.677892
79.454844,27.564097
79.597199,27.476586
79.662773,27.345638
79.755253,27.213282
79.928244,27.134429
79.990672,27.008007
80.105057,26.877693
80.156113,26.743638
80.281957,26.611669
80.368925,26.478400
80.516646,26.355324
80.589253,26.223780
80.718198,26.093190
80.864971,26.051828
81.007943,26.076298
81.153670,25.964181
81.285967,25.833714
81.368693,25.702589
82.004765,25.362905
82.705008,25.177317
83.395758,25.492569
84.083937,25.694362
84.760544,25.731717
85.430776,25.570934
86.122751,25.355355
86.814990,25.312601
87.503159,25.384612
87.942871,24.754842
88.629257,24.328879
89.303748,23.922866
90.003793,23.675021
90.626943,23.042883
91.264713,22.388107
91.331312,21.891958
