-91.632831,43.138401
-91.631868,43.138916
-91.631294,43.138763
-91.630392,43.138977
-91.624674,43.138178
-91.621874,43.138836
-91.615093,43.138061
-91.615243,43.139188
-91.613140,43.139321
-91.613022,43.138436
-91.604675,43.138921
-91.603098,43.140831
-91.600394,43.141410
-91.598645,43.135327
-91.591260,43.136897
-91.590638,43.138565
-91.584855,43.139771
-91.582849,43.138518
-91.580875,43.139379
-91.581240,43.139880
-91.577624,43.142095
-91.576143,43.142737
-91.574233,43.142964
-91.567849,43.138259
-91.564748,43.140044
-91.563064,43.139715
-91.555383,43.147310
-91.552958,43.147404
-91.549803,43.150716
-91.548483,43.152845
-91.549298,43.155256
-91.547839,43.155953
-91.541219,43.153832
-91.539738,43.157495
-91.541219,43.163740
-91.538944,43.164671
-91.534213,43.163122
-91.532507,43.159921
-91.525523,43.161588
-91.525984,43.163286
-91.523398,43.165508
-91.515699,43.167437
-91.513146,43.167531
-91.513508,43.159674
-91.514549,43.157569
-91.511695,43.155033
-91.506256,43.151846
-91.499100,43.151822
-91.493349,43.153826
-91.488950,43.153943
-91.489368,43.155743
-91.482978,43.157095
-91.482421,43.158727
-91.471619,43.158475
-91.469936,43.160887
-91.466645,43.161872
-91.465840,43.160815
-91.464810,43.161958
-91.449242,43.164141
-91.444414,43.152920
-91.427022,43.138831
-91.427085,43.137612
-91.428415,43.136618
-91.421817,43.130498
-91.420090,43.132087
-91.400324,43.126251
-91.395869,43.131574
-91.390927,43.121429
-91.375268,43.130098
-91.360644,43.132890
-91.342865,43.132326
-91.338282,43.125243
-91.306357,43.128502
-91.305566,43.122230
-91.287507,43.131442
-91.291193,43.125840
-91.288563,43.116064
-91.264549,43.122835
-91.262434,43.110074
-91.252544,43.118756
-91.229479,43.116124
-91.228256,43.095133
-91.209325,43.090121
-91.199128,43.096677
-91.191565,43.084533
-91.178670,43.086594
